proyecto_codigo,proyecto_nombre,proyecto_direccion,proyecto_ciudad,proyecto_map_q,proyecto_tiene_carrusel,proyecto_amenities,id,url_landing_relativa,url_ficha_pdf_relativa,title,tipo,tipo_raw,unit_label,piso,m2,m2_numeric,precio_usd,precio_usd_numeric,estado,dormitorios,banos,sup_cubierta_exclusiva,sup_interior_exclusiva,sup_de_uso_exclusiva,patio_exclusivo,balcon_exclusivo,terraza_exclusiva,sup_equivalente,cochera,tiene_planta,floor_plan,planta_title,tiene_dimensiones,dimensions_json,ficha_json,hero_image,desc_image,wa_text,wa_url,tel_url
p17,Nythu,Brown 1902,Rosario,"-32.9350416,-60.6470425",True,Hall de ingreso de diseño | Ascensores | Gimnasio | Playroom | Parrillero y solarium | Cocheras disponibles | Bauleras por unidad,p17_nythu_10-10-01,p17_nythu_10-10-01/p17_nythu_10-10-01.html,p17_nythu_10-10-01/ficha.pdf,Nythu · Unidad 10-01 · Piso 10 · Pensaer 17,Departamento 3 dormitorios,DEPARTAMENTO-3 DORMITORIOS,10-01,Piso 10,218,218.0,525.000,525000,Disponible,3,3,168 m²,,,,,100 m²,218 m²,,True,../plantas_p17/planta_10_a.png,Planta del Piso 10°<br>+ terrazas exclusivas.,True,"[{""ambiente"": ""Estar comedor"", ""medida"": ""4,26 × 9,00 m""}, {""ambiente"": ""Cocina"", ""medida"": ""7,30 × 2,62 m""}, {""ambiente"": ""Lavadero"", ""medida"": ""2,48 × 1,50 m""}, {""ambiente"": ""Dormitorio 1"", ""medida"": ""3,45 × 3,15 m""}, {""ambiente"": ""Dormitorio 2"", ""medida"": ""3,55 × 3,13 m""}, {""ambiente"": ""Baño"", ""medida"": ""2,77 × 1,56 m""}, {""ambiente"": ""Toilette"", ""medida"": ""1,93 × 1,23 m""}, {""ambiente"": ""Dormitorio ppal."", ""medida"": ""4,43 × 4,58 m""}, {""ambiente"": ""Comodín"", ""medida"": ""4,50 × 1,07 m""}, {""ambiente"": ""Baño en suite"", ""medida"": ""1,85 × 2,70 m""}, {""ambiente"": ""Terraza L Sur"", ""medida"": ""2,50 × 12,50 m""}, {""ambiente"": ""Terraza L Este"", ""medida"": ""18,78 × 2,38 m""}, {""ambiente"": ""Terraza chica"", ""medida"": ""8,33 × 2,30 m""}]","[{""clave"": ""Tipo"", ""valor"": ""Departamento""}, {""clave"": ""Dormitorios"", ""valor"": ""3""}, {""clave"": ""Baños"", ""valor"": ""3""}, {""clave"": ""Sup. cubierta exclusiva"", ""valor"": ""168 m²""}, {""clave"": ""Terrazas"", ""valor"": ""100 m²""}, {""clave"": ""Sup. equivalente"", ""valor"": ""218 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 10""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 525.000""}, {""clave"": ""Estado"", ""valor"": ""Disponible""}, {""clave"": ""Edificio"", ""valor"": ""Nythu""}]",../render_p17.jpg,,Hola%2C%20me%20interesa%20la%20unidad%2010-01%20de%20Nythu%20Brown%201902,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20la%20unidad%2010-01%20de%20Nythu%20Brown%201902,tel:+5493416980855
p18,Dynha Pellegrini,Av. Pellegrini 419,Rosario,Av.+Pellegrini+419%2C+Rosario%2C+Santa+Fe%2C+Argentina,True,Hall de ingreso premium con portería | Ascensores de alta velocidad | SUM con parrillero | Pileta | Solarium con duchas | Bauleras disponibles | Cocheras cubiertas disponibles,p18_dynha_1-01-01,p18_dynha_1-01-01/p18_dynha_1-01-01.html,p18_dynha_1-01-01/ficha.pdf,Dynha Pellegrini · Unidad 01-01 · Piso 1 · Pensaer 18,Departamento 2 dormitorios,DEPARTAMENTO-2 DORMITORIOS,01-01,Piso 1,86,86.0,181.650,181650,Disponible de tercero,2,2,,,86 m²,,,,,,True,../plantas_p18/planta_1-3_a.png,Planta de la unidad A<br>Piso 1° al 3°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Departamento""}, {""clave"": ""Dormitorios"", ""valor"": ""2""}, {""clave"": ""Baños"", ""valor"": ""2""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""86 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 1""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 181.650""}, {""clave"": ""Estado"", ""valor"": ""Disponible de tercero""}, {""clave"": ""Edificio"", ""valor"": ""Dynha Pellegrini""}]",../renders_p18/08_balcon.png,,Hola%2C%20me%20interesa%20la%20unidad%2001-01%20de%20Dynha%2C%20Av.%20Pellegrini%20419,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20la%20unidad%2001-01%20de%20Dynha%2C%20Av.%20Pellegrini%20419,tel:+5493416980855
p18,Dynha Pellegrini,Av. Pellegrini 419,Rosario,Av.+Pellegrini+419%2C+Rosario%2C+Santa+Fe%2C+Argentina,True,Hall de ingreso premium con portería | Ascensores de alta velocidad | SUM con parrillero | Pileta | Solarium con duchas | Bauleras disponibles | Cocheras cubiertas disponibles,p18_dynha_1-01-02,p18_dynha_1-01-02/p18_dynha_1-01-02.html,p18_dynha_1-01-02/ficha.pdf,Dynha Pellegrini · Unidad 01-02 · Piso 1 · Pensaer 18,Departamento 2 dormitorios,DEPARTAMENTO-2 DORMITORIOS,01-02,Piso 1,117,117.0,235.750,235750,Disponible de tercero,2,2,,"73,31 m²",,"86,87 m²",,,117 m²,,True,../plantas_p18/planta_1_b.png,Planta de la unidad B<br>Piso 1°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Departamento""}, {""clave"": ""Dormitorios"", ""valor"": ""2""}, {""clave"": ""Baños"", ""valor"": ""2""}, {""clave"": ""Sup. interior exclusiva"", ""valor"": ""73,31 m²""}, {""clave"": ""Patio exclusivo"", ""valor"": ""86,87 m²""}, {""clave"": ""Sup. equivalente"", ""valor"": ""117 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 1""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 235.750""}, {""clave"": ""Estado"", ""valor"": ""Disponible de tercero""}, {""clave"": ""Edificio"", ""valor"": ""Dynha Pellegrini""}]",../renders_p18/08_balcon.png,,Hola%2C%20me%20interesa%20la%20unidad%2001-02%20de%20Dynha%2C%20Av.%20Pellegrini%20419,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20la%20unidad%2001-02%20de%20Dynha%2C%20Av.%20Pellegrini%20419,tel:+5493416980855
p18,Dynha Pellegrini,Av. Pellegrini 419,Rosario,Av.+Pellegrini+419%2C+Rosario%2C+Santa+Fe%2C+Argentina,True,Hall de ingreso premium con portería | Ascensores de alta velocidad | SUM con parrillero | Pileta | Solarium con duchas | Bauleras disponibles | Cocheras cubiertas disponibles,p18_dynha_2-02-01,p18_dynha_2-02-01/p18_dynha_2-02-01.html,p18_dynha_2-02-01/ficha.pdf,Dynha Pellegrini · Unidad 02-01 · Piso 2 · Pensaer 18,Departamento 2 dormitorios,DEPARTAMENTO-2 DORMITORIOS,02-01,Piso 2,86,86.0,194.625,194625,Disponible de tercero,2,2,,,86 m²,,,,,,True,../plantas_p18/planta_1-3_a.png,Planta de la unidad A<br>Piso 1° al 3°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Departamento""}, {""clave"": ""Dormitorios"", ""valor"": ""2""}, {""clave"": ""Baños"", ""valor"": ""2""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""86 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 2""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 194.625""}, {""clave"": ""Estado"", ""valor"": ""Disponible de tercero""}, {""clave"": ""Edificio"", ""valor"": ""Dynha Pellegrini""}]",../renders_p18/08_balcon.png,,Hola%2C%20me%20interesa%20la%20unidad%2002-01%20de%20Dynha%2C%20Av.%20Pellegrini%20419,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20la%20unidad%2002-01%20de%20Dynha%2C%20Av.%20Pellegrini%20419,tel:+5493416980855
p18,Dynha Pellegrini,Av. Pellegrini 419,Rosario,Av.+Pellegrini+419%2C+Rosario%2C+Santa+Fe%2C+Argentina,True,Hall de ingreso premium con portería | Ascensores de alta velocidad | SUM con parrillero | Pileta | Solarium con duchas | Bauleras disponibles | Cocheras cubiertas disponibles,p18_dynha_3-03-02,p18_dynha_3-03-02/p18_dynha_3-03-02.html,p18_dynha_3-03-02/ficha.pdf,Dynha Pellegrini · Unidad 03-02 · Piso 3 · Pensaer 18,Departamento 2 dormitorios,DEPARTAMENTO-2 DORMITORIOS,03-02,Piso 3,87,87.0,199.750,199750,Disponible de tercero,2,2,,,87 m²,,,,,,True,../plantas_p18/planta_2-3_b.png,Planta de la unidad B<br>Pisos 2° y 3°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Departamento""}, {""clave"": ""Dormitorios"", ""valor"": ""2""}, {""clave"": ""Baños"", ""valor"": ""2""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""87 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 3""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 199.750""}, {""clave"": ""Estado"", ""valor"": ""Disponible de tercero""}, {""clave"": ""Edificio"", ""valor"": ""Dynha Pellegrini""}]",../renders_p18/08_balcon.png,,Hola%2C%20me%20interesa%20la%20unidad%2003-02%20de%20Dynha%2C%20Av.%20Pellegrini%20419,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20la%20unidad%2003-02%20de%20Dynha%2C%20Av.%20Pellegrini%20419,tel:+5493416980855
p18,Dynha Pellegrini,Av. Pellegrini 419,Rosario,Av.+Pellegrini+419%2C+Rosario%2C+Santa+Fe%2C+Argentina,True,Hall de ingreso premium con portería | Ascensores de alta velocidad | SUM con parrillero | Pileta | Solarium con duchas | Bauleras disponibles | Cocheras cubiertas disponibles,p18_dynha_5-05-02,p18_dynha_5-05-02/p18_dynha_5-05-02.html,p18_dynha_5-05-02/ficha.pdf,Dynha Pellegrini · Unidad 05-02 · Piso 5 · Pensaer 18,Monoambiente,DEPARTAMENTO-MONOAMBIENTE,05-02,Piso 5,37,37.0,79.550,79550,Disponible de tercero,,1,,,37 m²,,,,,,True,../plantas_p18/planta_4-9_b.png,Planta del monoambiente B<br>Pisos 4° al 9°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Monoambiente""}, {""clave"": ""Baños"", ""valor"": ""1""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""37 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 5""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 79.550""}, {""clave"": ""Estado"", ""valor"": ""Disponible de tercero""}, {""clave"": ""Edificio"", ""valor"": ""Dynha Pellegrini""}]",../renders_p18/08_balcon.png,,Hola%2C%20me%20interesa%20el%20monoambiente%2005-02%20de%20Dynha%2C%20Av.%20Pellegrini%20419,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20el%20monoambiente%2005-02%20de%20Dynha%2C%20Av.%20Pellegrini%20419,tel:+5493416980855
p18,Dynha Pellegrini,Av. Pellegrini 419,Rosario,Av.+Pellegrini+419%2C+Rosario%2C+Santa+Fe%2C+Argentina,True,Hall de ingreso premium con portería | Ascensores de alta velocidad | SUM con parrillero | Pileta | Solarium con duchas | Bauleras disponibles | Cocheras cubiertas disponibles,p18_dynha_7-07-01,p18_dynha_7-07-01/p18_dynha_7-07-01.html,p18_dynha_7-07-01/ficha.pdf,Dynha Pellegrini · Unidad 07-01 · Piso 7 · Pensaer 18,Departamento 2 dormitorios,DEPARTAMENTO-2 DORMITORIOS,07-01,Piso 7,86,86.0,220.575,220575,Disponible de tercero,2,2,,,86 m²,,,,,,True,../plantas_p18/planta_4-9_a.png,Planta de la unidad A<br>Pisos 4° al 9°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Departamento""}, {""clave"": ""Dormitorios"", ""valor"": ""2""}, {""clave"": ""Baños"", ""valor"": ""2""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""86 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 7""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 220.575""}, {""clave"": ""Estado"", ""valor"": ""Disponible de tercero""}, {""clave"": ""Edificio"", ""valor"": ""Dynha Pellegrini""}]",../renders_p18/08_balcon.png,,Hola%2C%20me%20interesa%20la%20unidad%2007-01%20de%20Dynha%2C%20Av.%20Pellegrini%20419,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20la%20unidad%2007-01%20de%20Dynha%2C%20Av.%20Pellegrini%20419,tel:+5493416980855
p18,Dynha Pellegrini,Av. Pellegrini 419,Rosario,Av.+Pellegrini+419%2C+Rosario%2C+Santa+Fe%2C+Argentina,True,Hall de ingreso premium con portería | Ascensores de alta velocidad | SUM con parrillero | Pileta | Solarium con duchas | Bauleras disponibles | Cocheras cubiertas disponibles,p18_dynha_7-07-02,p18_dynha_7-07-02/p18_dynha_7-07-02.html,p18_dynha_7-07-02/ficha.pdf,Dynha Pellegrini · Unidad 07-02 · Piso 7 · Pensaer 18,Monoambiente,DEPARTAMENTO-MONOAMBIENTE,07-02,Piso 7,37,37.0,81.400,81400,Disponible de tercero,,1,,,37 m²,,,,,,True,../plantas_p18/planta_4-9_b.png,Planta del monoambiente B<br>Pisos 4° al 9°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Monoambiente""}, {""clave"": ""Baños"", ""valor"": ""1""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""37 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 7""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 81.400""}, {""clave"": ""Estado"", ""valor"": ""Disponible de tercero""}, {""clave"": ""Edificio"", ""valor"": ""Dynha Pellegrini""}]",../renders_p18/08_balcon.png,,Hola%2C%20me%20interesa%20el%20monoambiente%2007-02%20de%20Dynha%2C%20Av.%20Pellegrini%20419,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20el%20monoambiente%2007-02%20de%20Dynha%2C%20Av.%20Pellegrini%20419,tel:+5493416980855
p18,Dynha Pellegrini,Av. Pellegrini 419,Rosario,Av.+Pellegrini+419%2C+Rosario%2C+Santa+Fe%2C+Argentina,True,Hall de ingreso premium con portería | Ascensores de alta velocidad | SUM con parrillero | Pileta | Solarium con duchas | Bauleras disponibles | Cocheras cubiertas disponibles,p18_dynha_7-07-03,p18_dynha_7-07-03/p18_dynha_7-07-03.html,p18_dynha_7-07-03/ficha.pdf,Dynha Pellegrini · Unidad 07-03 · Piso 7 · Pensaer 18,Departamento 1 dormitorio,DEPARTAMENTO-1 DORMITORIO,07-03,Piso 7,47,47.0,110.450,110450,Disponible de tercero,1,1,,,47 m²,,,,,,True,../plantas_p18/planta_4-9_c.png,Planta de la unidad C<br>Pisos 4° al 9°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Departamento""}, {""clave"": ""Dormitorios"", ""valor"": ""1""}, {""clave"": ""Baños"", ""valor"": ""1""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""47 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 7""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 110.450""}, {""clave"": ""Estado"", ""valor"": ""Disponible de tercero""}, {""clave"": ""Edificio"", ""valor"": ""Dynha Pellegrini""}]",../renders_p18/08_balcon.png,,Hola%2C%20me%20interesa%20la%20unidad%2007-03%20de%20Dynha%2C%20Av.%20Pellegrini%20419,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20la%20unidad%2007-03%20de%20Dynha%2C%20Av.%20Pellegrini%20419,tel:+5493416980855
p18,Dynha Pellegrini,Av. Pellegrini 419,Rosario,Av.+Pellegrini+419%2C+Rosario%2C+Santa+Fe%2C+Argentina,True,Hall de ingreso premium con portería | Ascensores de alta velocidad | SUM con parrillero | Pileta | Solarium con duchas | Bauleras disponibles | Cocheras cubiertas disponibles,p18_dynha_10y11-01,p18_dynha_10y11-01/p18_dynha_10y11-01.html,p18_dynha_10y11-01/ficha.pdf,Dynha Pellegrini · Duplex 10-01/11-01 · Piso 10/11 · Pensaer 18,Duplex 3 dormitorios,DEPARTAMENTO-DUPLEX 3 DORMITORIOS,10-01/11-01,Piso 10/11,161,161.0,376.050,376050,Disponible de tercero,3,3,,,161 m²,,,,,,True,../plantas_p18/planta_duplex_a.png,Planta del duplex unidad A<br>Pisos 10° y 11°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Duplex""}, {""clave"": ""Dormitorios"", ""valor"": ""3""}, {""clave"": ""Baños"", ""valor"": ""3""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""161 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 10/11""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 376.050""}, {""clave"": ""Estado"", ""valor"": ""Disponible de tercero""}, {""clave"": ""Edificio"", ""valor"": ""Dynha Pellegrini""}]",../renders_p18/08_balcon.png,,Hola%2C%20me%20interesa%20el%20duplex%2010-01%2F11-01%20de%20Dynha%2C%20Av.%20Pellegrini%20419,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20el%20duplex%2010-01%2F11-01%20de%20Dynha%2C%20Av.%20Pellegrini%20419,tel:+5493416980855
p18,Dynha Pellegrini,Av. Pellegrini 419,Rosario,Av.+Pellegrini+419%2C+Rosario%2C+Santa+Fe%2C+Argentina,True,Hall de ingreso premium con portería | Ascensores de alta velocidad | SUM con parrillero | Pileta | Solarium con duchas | Bauleras disponibles | Cocheras cubiertas disponibles,p18_dynha_10y11-02,p18_dynha_10y11-02/p18_dynha_10y11-02.html,p18_dynha_10y11-02/ficha.pdf,Dynha Pellegrini · Duplex 10-02/11-02 · Piso 10/11 · Pensaer 18,Duplex 2 dormitorios,DEPARTAMENTO-DUPLEX 2 DORMITORIOS,10-02/11-02,Piso 10/11,132,132.0,330.000,330000,Disponible de tercero,2,2,,"112,5 m²",,,"38,8 m²",,132 m²,,True,../plantas_p18/planta_duplex_b.png,Planta del duplex unidad B<br>Pisos 10° y 11°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Duplex""}, {""clave"": ""Dormitorios"", ""valor"": ""2""}, {""clave"": ""Baños"", ""valor"": ""2""}, {""clave"": ""Sup. interior exclusiva"", ""valor"": ""112,5 m²""}, {""clave"": ""Balcón exclusivo"", ""valor"": ""38,8 m²""}, {""clave"": ""Sup. equivalente"", ""valor"": ""132 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 10/11""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 330.000""}, {""clave"": ""Estado"", ""valor"": ""Disponible de tercero""}, {""clave"": ""Edificio"", ""valor"": ""Dynha Pellegrini""}]",../renders_p18/08_balcon.png,,Hola%2C%20me%20interesa%20el%20duplex%2010-02%2F11-02%20de%20Dynha%2C%20Av.%20Pellegrini%20419,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20el%20duplex%2010-02%2F11-02%20de%20Dynha%2C%20Av.%20Pellegrini%20419,tel:+5493416980855
p20,Elysian San José,San José 2736,Funes,San+Jos%C3%A9+2736%2C+Funes%2C+Santa+Fe%2C+Argentina,True,Pileta exterior con solárium | Paisajismo con riego automático | SUM / Salón de usos múltiples | Área fitness equipada | Parrillero comunitario | Cocheras privadas | Bauleras,p20_elsj_2y3-02-01,p20_elsj_2y3-02-01/p20_elsj_2y3-02-01.html,p20_elsj_2y3-02-01/ficha.pdf,Elysian San José · Duplex 02-01/03-01 · Funes · Pensaer 20,Duplex 3 dormitorios,DEPARTAMENTO-DUPLEX 3 DORMITORIOS,02-01/03-01,Piso 2/3,163,163.0,395.000,395000,Disponible,3,3,,,163 m²,,,,,,True,../plantas_p20/planta_a.png,Planta del duplex unidad A<br>Pisos 2° y 3°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Duplex""}, {""clave"": ""Dormitorios"", ""valor"": ""3""}, {""clave"": ""Baños"", ""valor"": ""3""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""163 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 2/3""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 395.000""}, {""clave"": ""Estado"", ""valor"": ""Disponible""}, {""clave"": ""Proyecto"", ""valor"": ""Elysian San José""}]",../renders_p20/render_pileta.jpg,,Hola%2C%20me%20interesa%20el%20duplex%2002-01%2F03-01%20de%20Elysian%20San%20Jos%C3%A9%2C%20Funes,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20el%20duplex%2002-01%2F03-01%20de%20Elysian%20San%20Jos%C3%A9%2C%20Funes,tel:+5493416980855
p20,Elysian San José,San José 2736,Funes,San+Jos%C3%A9+2736%2C+Funes%2C+Santa+Fe%2C+Argentina,True,Pileta exterior con solárium | Paisajismo con riego automático | SUM / Salón de usos múltiples | Área fitness equipada | Parrillero comunitario | Cocheras privadas | Bauleras,p20_elsj_2y3-02-02,p20_elsj_2y3-02-02/p20_elsj_2y3-02-02.html,p20_elsj_2y3-02-02/ficha.pdf,Elysian San José · Duplex 02-02/03-02 · Funes · Pensaer 20,Duplex 3 dormitorios,DEPARTAMENTO-DUPLEX 3 DORMITORIOS,02-02/03-02,Piso 2/3,"144,5",144.5,350.000,350000,Disponible,3,3,,,"144,5 m²",,,,,,True,../plantas_p20/planta_b.png,Planta del duplex unidad B<br>Pisos 2° y 3°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Duplex""}, {""clave"": ""Dormitorios"", ""valor"": ""3""}, {""clave"": ""Baños"", ""valor"": ""3""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""144,5 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 2/3""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 350.000""}, {""clave"": ""Estado"", ""valor"": ""Disponible""}, {""clave"": ""Proyecto"", ""valor"": ""Elysian San José""}]",../renders_p20/render_pileta.jpg,,Hola%2C%20me%20interesa%20el%20duplex%2002-02%2F03-02%20de%20Elysian%20San%20Jos%C3%A9%2C%20Funes,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20el%20duplex%2002-02%2F03-02%20de%20Elysian%20San%20Jos%C3%A9%2C%20Funes,tel:+5493416980855
p20,Elysian San José,San José 2736,Funes,San+Jos%C3%A9+2736%2C+Funes%2C+Santa+Fe%2C+Argentina,True,Pileta exterior con solárium | Paisajismo con riego automático | SUM / Salón de usos múltiples | Área fitness equipada | Parrillero comunitario | Cocheras privadas | Bauleras,p20_elsj_2y3-02-04,p20_elsj_2y3-02-04/p20_elsj_2y3-02-04.html,p20_elsj_2y3-02-04/ficha.pdf,Elysian San José · Duplex 02-04/03-04 · Funes · Pensaer 20,Duplex 3 dormitorios,DEPARTAMENTO-DUPLEX 3 DORMITORIOS,02-04/03-04,Piso 2/3,128,128.0,320.000,320000,Disponible,3,3,,,128 m²,,,,,,True,../plantas_p20/planta_d.png,Planta del duplex unidad D<br>Pisos 2° y 3°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Duplex""}, {""clave"": ""Dormitorios"", ""valor"": ""3""}, {""clave"": ""Baños"", ""valor"": ""3""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""128 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 2/3""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 320.000""}, {""clave"": ""Estado"", ""valor"": ""Disponible""}, {""clave"": ""Proyecto"", ""valor"": ""Elysian San José""}]",../renders_p20/render_pileta.jpg,,Hola%2C%20me%20interesa%20el%20duplex%2002-04%2F03-04%20de%20Elysian%20San%20Jos%C3%A9%2C%20Funes,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20el%20duplex%2002-04%2F03-04%20de%20Elysian%20San%20Jos%C3%A9%2C%20Funes,tel:+5493416980855
p20,Elysian San José,San José 2736,Funes,San+Jos%C3%A9+2736%2C+Funes%2C+Santa+Fe%2C+Argentina,True,Pileta exterior con solárium | Paisajismo con riego automático | SUM / Salón de usos múltiples | Área fitness equipada | Parrillero comunitario | Cocheras privadas | Bauleras,p20_elsj_2y3-02-05,p20_elsj_2y3-02-05/p20_elsj_2y3-02-05.html,p20_elsj_2y3-02-05/ficha.pdf,Elysian San José · Duplex 02-05/03-05 · Funes · Pensaer 20,Duplex 3 dormitorios,DEPARTAMENTO-DUPLEX 3 DORMITORIOS,02-05/03-05,Piso 2/3,146,146.0,355.000,355000,Disponible,3,3,,,146 m²,,,,,,True,../plantas_p20/planta_e.png,Planta del duplex unidad E<br>Pisos 2° y 3°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Duplex""}, {""clave"": ""Dormitorios"", ""valor"": ""3""}, {""clave"": ""Baños"", ""valor"": ""3""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""146 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 2/3""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 355.000""}, {""clave"": ""Estado"", ""valor"": ""Disponible""}, {""clave"": ""Proyecto"", ""valor"": ""Elysian San José""}]",../renders_p20/render_pileta.jpg,,Hola%2C%20me%20interesa%20el%20duplex%2002-05%2F03-05%20de%20Elysian%20San%20Jos%C3%A9%2C%20Funes,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20el%20duplex%2002-05%2F03-05%20de%20Elysian%20San%20Jos%C3%A9%2C%20Funes,tel:+5493416980855
p20,Elysian San José,San José 2736,Funes,San+Jos%C3%A9+2736%2C+Funes%2C+Santa+Fe%2C+Argentina,True,Pileta exterior con solárium | Paisajismo con riego automático | SUM / Salón de usos múltiples | Área fitness equipada | Parrillero comunitario | Cocheras privadas | Bauleras,p20_elsj_2y3-02-06,p20_elsj_2y3-02-06/p20_elsj_2y3-02-06.html,p20_elsj_2y3-02-06/ficha.pdf,Elysian San José · Duplex 02-06/03-06 · Funes · Pensaer 20,Duplex 2 dormitorios,DEPARTAMENTO-DUPLEX 2 DORMITORIOS,02-06/03-06,Piso 2/3,"95,5",95.5,240.000,240000,Disponible,2,2,,,"95,5 m²",,,,,,True,../plantas_p20/planta_f.png,Planta del duplex unidad F<br>Pisos 2° y 3°.,False,[],"[{""clave"": ""Tipo"", ""valor"": ""Duplex""}, {""clave"": ""Dormitorios"", ""valor"": ""2""}, {""clave"": ""Baños"", ""valor"": ""2""}, {""clave"": ""Sup. de uso exclusiva"", ""valor"": ""95,5 m²""}, {""clave"": ""Piso"", ""valor"": ""Piso 2/3""}, {""clave"": ""Precio de lista"", ""valor"": ""USD 240.000""}, {""clave"": ""Estado"", ""valor"": ""Disponible""}, {""clave"": ""Proyecto"", ""valor"": ""Elysian San José""}]",../renders_p20/render_pileta.jpg,,Hola%2C%20me%20interesa%20el%20duplex%2002-06%2F03-06%20de%20Elysian%20San%20Jos%C3%A9%2C%20Funes,https://wa.me/5493416980855?text=Hola%2C%20me%20interesa%20el%20duplex%2002-06%2F03-06%20de%20Elysian%20San%20Jos%C3%A9%2C%20Funes,tel:+5493416980855
